date,south_dakota_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,symptoms of bronchitis,oscillococcinum,bronchitis,contagious flu,flu fever,influenza,influenza incubation period,stomach flu symptoms,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,dog flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,i have the flu,fever flu,how long does the flu last,cold vs flu,cure the flu,signs of flu,flu care,flu children,influenza a and b,thermoscan,flu treatment,influenza a,cdc flu map,the flu virus,how long does flu last,human temperature,is flu contagious,flu symptoms,flu symptoms in kids,flu symptoms 2019,dangerous fever,body temperature,flu cough,keto flu,how long flu,fever cough,ear thermometer,target
2015-29,0.653717,13.0,0.0,15.0,11.0,15.0,28.0,5.0,30.0,0.0,52.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,51.0,0.0,78.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.576488
2015-30,0.576488,13.0,0.0,15.0,11.0,15.0,28.0,5.0,30.0,0.0,52.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,51.0,0.0,78.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.520729
2015-31,0.520729,13.0,0.0,15.0,11.0,15.0,28.0,5.0,30.0,0.0,52.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,51.0,0.0,78.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.525465
2015-32,0.525465,17.0,0.0,13.0,13.0,0.0,0.0,33.0,0.0,0.0,94.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.568855
2015-33,0.568855,17.0,0.0,13.0,13.0,0.0,0.0,33.0,0.0,0.0,94.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.541176
2015-34,0.541176,17.0,0.0,13.0,13.0,0.0,0.0,33.0,0.0,0.0,94.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.892374
2015-35,0.892374,17.0,0.0,13.0,13.0,0.0,0.0,33.0,0.0,0.0,94.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.601464
2015-36,0.601464,17.0,0.0,13.0,13.0,0.0,0.0,33.0,0.0,0.0,94.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.816565
2015-37,0.816565,53.0,26.0,31.0,31.0,0.0,0.0,82.0,26.0,0.0,0.0,0.0,11.0,30.0,50.0,7.0,0.0,0.0,20.0,30.0,20.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,26.0,5.0,41.0,0.0,0.0,50.0,64.0,0.0,0.0,43.0,43.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,26.0,26.0,0.0,0.584795
2015-38,0.584795,53.0,26.0,31.0,31.0,0.0,0.0,82.0,26.0,0.0,0.0,0.0,11.0,30.0,50.0,7.0,0.0,0.0,20.0,30.0,20.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,26.0,5.0,41.0,0.0,0.0,50.0,64.0,0.0,0.0,43.0,43.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,26.0,26.0,0.0,0.20408199999999999
2015-39,0.20408199999999999,53.0,26.0,31.0,31.0,0.0,0.0,82.0,26.0,0.0,0.0,0.0,11.0,30.0,50.0,7.0,0.0,0.0,20.0,30.0,20.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,26.0,5.0,41.0,0.0,0.0,50.0,64.0,0.0,0.0,43.0,43.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,26.0,26.0,0.0,0.34662
2015-40,0.34662,53.0,26.0,31.0,31.0,0.0,0.0,82.0,26.0,0.0,0.0,0.0,11.0,30.0,50.0,7.0,0.0,0.0,20.0,30.0,20.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,26.0,5.0,41.0,0.0,0.0,50.0,64.0,0.0,0.0,43.0,43.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,26.0,26.0,0.0,0.9819620000000001
2015-41,0.9819620000000001,40.0,0.0,13.0,28.0,0.0,0.0,31.0,25.0,0.0,89.0,38.0,39.0,30.0,0.0,4.0,48.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,22.0,17.0,10.0,21.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,25.0,26.0,43.0,0.9284950000000001
2015-42,0.9284950000000001,40.0,0.0,13.0,28.0,0.0,0.0,31.0,25.0,0.0,89.0,38.0,39.0,30.0,0.0,4.0,48.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,22.0,17.0,10.0,21.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,25.0,26.0,43.0,0.818172
2015-43,0.818172,40.0,0.0,13.0,28.0,0.0,0.0,31.0,25.0,0.0,89.0,38.0,39.0,30.0,0.0,4.0,48.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,22.0,17.0,10.0,21.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,25.0,26.0,43.0,1.01793
2015-44,1.01793,40.0,0.0,13.0,28.0,0.0,0.0,31.0,25.0,0.0,89.0,38.0,39.0,30.0,0.0,4.0,48.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,22.0,17.0,10.0,21.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,25.0,26.0,43.0,1.20166
2015-45,1.20166,18.0,49.0,42.0,27.0,0.0,23.0,15.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,32.0,19.0,0.0,55.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,41.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,40.0,0.0,61.0,0.0,41.0,1.0920299999999998
2015-46,1.0920299999999998,18.0,49.0,42.0,27.0,0.0,23.0,15.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,32.0,19.0,0.0,55.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,41.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,40.0,0.0,61.0,0.0,41.0,1.05796
2015-47,1.05796,18.0,49.0,42.0,27.0,0.0,23.0,15.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,32.0,19.0,0.0,55.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,41.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,40.0,0.0,61.0,0.0,41.0,1.5015399999999999
2015-48,1.5015399999999999,18.0,49.0,42.0,27.0,0.0,23.0,15.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,32.0,19.0,0.0,55.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,41.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,40.0,0.0,61.0,0.0,41.0,1.21327
2015-49,1.21327,18.0,49.0,42.0,27.0,0.0,23.0,15.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,32.0,19.0,0.0,55.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,41.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,40.0,0.0,61.0,0.0,41.0,1.22345
2015-50,1.22345,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.36701
2015-51,1.36701,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.75747
2015-52,1.75747,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.4567
2015-53,1.4567,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.50217
2016-01,1.50217,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.5884
2016-02,1.5884,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.84008
2016-03,1.84008,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.5992899999999999
2016-04,1.5992899999999999,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.06847
2016-05,2.06847,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.9212
2016-06,2.9212,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.56379
2016-07,2.56379,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.42168
2016-08,2.42168,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.1168400000000003
2016-09,2.1168400000000003,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.49142
2016-10,2.49142,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.92438
2016-11,1.92438,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,2.1174
2016-12,2.1174,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.78571
2016-13,1.78571,22.0,21.0,21.0,15.0,0.0,40.0,7.0,21.0,0.0,0.0,0.0,46.0,25.0,41.0,15.0,39.0,29.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,18.0,0.0,10.0,34.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,1.69799
2016-14,1.69799,8.0,22.0,22.0,8.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,31.0,0.0,0.0,39.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,0.0,1.6609099999999999
2016-15,1.6609099999999999,8.0,22.0,22.0,8.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,31.0,0.0,0.0,39.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,0.0,1.41355
2016-16,1.41355,8.0,22.0,22.0,8.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,31.0,0.0,0.0,39.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,0.0,1.17495
2016-17,1.17495,8.0,22.0,22.0,8.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,31.0,0.0,0.0,39.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,0.0,1.11691
2016-18,1.11691,14.0,0.0,30.0,15.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,41.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.00658
2016-19,1.00658,14.0,0.0,30.0,15.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,41.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.1733799999999999
2016-20,1.1733799999999999,14.0,0.0,30.0,15.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,41.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.15304
2016-21,1.15304,14.0,0.0,30.0,15.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,41.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.2607
2016-22,1.2607,14.0,0.0,30.0,15.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,41.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.8581
2016-23,0.8581,6.0,0.0,34.0,6.0,0.0,22.0,4.0,23.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,0.0,0.808566
2016-24,0.808566,6.0,0.0,34.0,6.0,0.0,22.0,4.0,23.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,0.0,0.60733
2016-25,0.60733,6.0,0.0,34.0,6.0,0.0,22.0,4.0,23.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,0.0,0.7249770000000001
